workerid,hitId,condition,How Creative?-1,Increased AI use makes you feel-1,q1,q2,q3,q4,Hide Time,Page Load,q6,q7,How Creative?-2
69fc7302dedf49ff398be79098a1774849ffcf0e6e55bf8532a96d91ea459ac7,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,50,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:22:42.996Z,JUST THOUGHT OF A WORD THAT WORKED,NO,50
57e5e436a0e2c34f8fb87c21d28100e938947533365f32926203af2bd81aa40c,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,73,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:21:52.112Z,Quciklt tested first idea for  first word to find a common fit,,72
977d87016ecea82f937de2d1be762fec6b22532a86c4f433ec61574682525205,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,53,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:19:53.389Z,creative thinking,no,48
c75d54797e3a27d8adc8f49fb1815406d6f636de05e6ef8815227cd44b836ec0,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,77,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:21:59.164Z,Finding a words for the harder of the three,ni,80
f630d6df855a65dc68c85c2469388c33f8fa858e8dea4247a1d395810ed2def3,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,55,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:23:27.572Z,brainstorming words for the most unsual of the 3,no,55
788ab9efd57835a35b700aae8c185459f18ae109f346af46f28bc41e1aed92e7,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,6,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,3.77,2024-09-09T15:21:14.640Z,just trying combos of words,no,0
d78cd03fb2264d57570e401760d42935899ae0017edf039ad91d55e4059af45d,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,55,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:18:58.004Z,"I found the first one really easy - I thought of a word that went with one of the presented words, then tried it on the other words, and it fitted perfectly. The second one was impossible for me - I kept thinking up words that combined with each of the presented words, but no word that I came up with fitted with all three of them. You would not let me complete without submitting something, so I submitted a word that went with House but not the others.",Only that I think the second example was impossible!,55
f01c1d7a249a2821aef0b71076465c1176322ae690cbfeed637fa94a73768124,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,63,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:23:37.011Z,"Just going through possible combinations for each of the words. I tended to concentrate on the middle word and when I came up with possibilities for it, seeing if they fitted with the others",none,59
be5e55f66dae5146374e5a04dd236b98bd05c180767e789d72da66e849ec3d00,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,56,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:21:45.466Z,"Attempting to think what linked the words, taking my mind to specific areas",no,49
e642aec0af41ebbf4500440c1edd43daff18ddea17f0ee441d442ae8e988368f,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,42,More concerned than excited,Very easy,More concerned than excited,Agree,Not at all helpful,3.466,2024-09-09T15:24:07.498Z,"No strategy - I am familiar with word pairing, so I just used my intuition and vocabulary.",No,42
09714ed19c8f6a8975a975884f58007e3f6271283cf7ab2ffde81631a7dc7b22,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,60,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:22:25.419Z,Think of a word that matched one word and test if it matched the others,Wasn't sure how the snake game was meant to work,50
086c241c3d8f0a06e9f2ef8f8862f864977e120eb4650aa8d70e9180fd5a9252,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,30,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:21:59.471Z,Tried to find a link between two of the words first.,No,30
17208f5b8b3f7caca3b28815a1b0840369b7e2400293d7c40630671a45d35eba,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,20,More concerned than excited,Very difficult,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:22:32.427Z,Focus in on the more 'unique' word to think what other words would usually come before or after that and then see if that worked for the other two words.,None.,0
9714f4597e42a880d32494093a150f4039d420f4124f85107d4093bbcdf9356e,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,50,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:22:38.746Z,I just tried to think of a word that went well with one of the words and then tried to see if it matched the other two.,no,66
3555f7a8bf6eb359e318b025e47fb7efaa539c7a969301e46fe576f6a921f12b,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,42,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:23:03.394Z,I just thought of all the words which worked well with the three words,No,21
9e41fac41dd6f1590223423d9b85dda6b3b1044d4fad91341b23bdd8cf711ca5,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,76,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:23:35.721Z,"Just saying each word in my head until a word automatically followed, and then i would try it with each of the other words to see if it fit",No,74
da28d6a4a133045918851e8ea98004fe8df6642076282a4c55c65a74b8cb2dc8,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,22,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:22:16.428Z,Looking at the word that I was more comfortable with and brainstorming associate words.  I then tried these associate words with the other ones.,no,27
b33ef5c38e70903a267646320f9b288dd7df561fe3ce544edf473ec4f3ca7ab2,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,40,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:23:29.316Z,finding one fit and seeing if it would fit the others,no,32
d8a97b4fc7bc6ee9b3ab2449d74a61fc97b09ce119d2ea96c1f927fec4083a10,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,32,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:22:06.521Z,"Rather than overthinking, I just read the words and waited for a word to come into my brain, which it did very quickly. I then put this word at the end or beginning of each of the three words to make sure it made sense with every word.",,24
09954c7f5a79c8e1d9a281c846203573a84d0de96511f765901cb005d1e6226a,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,50,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:24:50.349Z,Just use my brain.,No,50
0ecfc601c62813c3de8ebc74271104f0204f59575dc2487f6faf22ca240ad49c,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,43,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:21:15.659Z,DESPERATLY TRYING TO THINK!,No,54
6919dd41887c40d518a94617d2b3a04e360706b036de75faf91f3b917bf8df94,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,35,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:24:39.427Z,I said them out loud and went through some words that would go with them all .,no,40
346f1267480a39773c8aa2101d83788b77f1574a5e997c16908ef03e687936b1,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,70,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:23:48.970Z,pick two and find a connective word and try it with the third,no,70
4cc3323046379f773d0ccea809ec57c0a2efb9bd404578af21a83313fba97961,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,20,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:23:53.766Z,Think of a word for the first and see if it worked with the other two,No,20
a02ea79fe93e1cae0d3b22ee9deebee079e2e08a4385734d8360fd04baac3a32,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,48,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:23:07.356Z,Other than just using my own knowledge of words and puzzles no special strategy.,No.,48
19eb1450a968215c3daa683aa5e1f9ad3818086a044b5d238a8ead9c0a8d44c6,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,30,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:22:13.355Z,found one word and hoped that they matched the other two,no,30
ba7c717e6dfa45950c0a09640434cc0cbecee1b663e1dbc98ac84d2f19f24941,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,60,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:23:56.426Z,I just tried to find a common word but it was really difficult.,No,19
432d4790fbe40aea1fafcc8fab637123302b2656ad77c6dcaefece11aa2a5b03,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,25,More excited than concerned,Somewhat easy,More excited than concerned,Agree,Very helpful,0.0,2024-09-09T15:22:57.505Z,I just tried to associate other words to make a compound word,no,30
9332b43f01e94904e610c776959d42ffa48dbda64b47a6b33294707e355dbf1c,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,75,More concerned than excited,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:20:49.870Z,Just thinking about rhyme words,no,80
f0d2c9d21630e06c4b3ce428e1ecf0574888b040b54231de0846ec138444693e,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,15,More excited than concerned,Very easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:26:01.201Z,Just go with whatever came to mind,no,20
be7f541352b25e02032b9c4b206c76edd89337587093f235f19cd4b937e832eb,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,41,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:24:05.745Z,Say the words outloud with an associated word before or after whilst reading the other words to see if anything fit.,no,42
9332b43f01e94904e610c776959d42ffa48dbda64b47a6b33294707e355dbf1c,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,75,More concerned than excited,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:20:49.870Z,Just thinking about rhyme words,no,80
89d4d3f124efdb25b8b93cabf563d9d3cec5a26d938d81b86eba0d14cc1d92e4,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,81,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0.0,2024-09-09T15:21:46.876Z,well the first one was just easy the second one i don't think actually had an answer,"yeah, it would have been nice not to have to wait the full minute for each of the practice rounds",81
4389573165b01864d4e0f89a198795d22cd061426387c06bb5e3fa510e280c6d,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,30,More excited than concerned,Very difficult,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:20:37.209Z,I tried to think of a common word either for after he word or before but found the real questions very difficult and the practice ones easy.,No. Not very good at Games so couldn't get the Snake game.,20
7aa5a20347629161ea67aad2d909785eb7821f7299890d87b214f4576210e1a8,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,73,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0.0,2024-09-09T15:23:39.135Z,"Try to understand each one of the terms, and think about something that could relate all 3 terms",,62
1823f0a4703415ff7a9595a993b8812211a22dea76cfe9fda63ffdea5fb83472,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,82,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:23:27.558Z,Coming up with a word that connected all 3 words,No,58
b773539f66f58bc1a01b402af5d1d5ca2c53798cfa022095e5869de3cb47e3b3,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,60,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,Not at all helpful,0.0,2024-09-09T15:25:21.103Z,"Find something they had in common, for example, scenarios where each of the words could be used together.",No,30
6cfab1cbc6a0350e37002db640b48f7ab32d18e405e9293f4482d8fb6d8e9ddd,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,60,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:22:43.099Z,prefixikng a word,no,50
77887409cf006db8238dfb940cb6b4b8af9b207448b602442e7a9012798d14ab,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,49,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:23:47.332Z,Got my mind moving,Just with Snake,49
6e98fc7f20efef9e9e191d05dd41ead5c44fffceef8294839e08ded03ea15b22,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,55,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:23:59.132Z,Thinking of something all three words are used for or have in common,No,55
3eb477941e482d8c42a3300ef3f1d0aca814ecf316b4227887823b9e1f49e49f,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,26,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:24:27.157Z,running through different words associated with the options to try and find one that fits,no,24
878bcccbb7295911d6eb82303f1ebfaf61f975a3f9de3b66575d77a081503ae2,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,14,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:24:51.540Z,"Pick one word and come up with connected words, seeing if they fit with the other two words also.",No,14
2a7d6fa668d66272a549634c4833275c2e32aee04685fb682babb89fb7f7543e,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,91,More concerned than excited,Very easy,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:25:46.437Z,what ever jumped out at me,none,80
9e0fe81518df5cef504dc6d57d9c5ac8c95077af375d0699e9b4c363e2b047f6,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,39,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,Very helpful,0.0,2024-09-09T15:22:21.243Z,It was a difficult task and I tried to find a connection but the first thought always won,no,11
d71bf4ee30e4fd652e7bf199f28ee5a2602423b5e470509f1f1157323e41df86,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,31,Equally excited and concerned,Somewhat difficult,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:26:08.930Z,Saying the words out loud to see what came to mind,No,30
6536af936bd0d53fc72ad047f156d38710967508e6d9d1893f5a35c93fe43051,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,50,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0.0,2024-09-09T15:21:24.342Z,"use of words in my brain, knowledge",no,50
8717c2433e14367d1aaa2d33162602e549fb8db31fe36af78e754c9364f12fd0,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,55,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:23:42.507Z,Go through lots of different words to see what fits,No,52
f5c8e56d0669dc33c1d70c025258171ef7b86525fa3070cda4129b3728393e46,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,31,More excited than concerned,Somewhat difficult,More concerned than excited,Agree,Very helpful,0.0,2024-09-09T15:24:37.994Z,Trying to connect 2 of the words first and then seeing if the third one also connected,,31
58bf79f6aeac5fc38a4c731c1856e992ce5a95d1d3887d5cbe74cbeefd8934ab,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,38,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:24:20.137Z,I first tried finding a word that goes with the first word and if it didn't match the other 2 I then went to the second word in which I easily found a word that goes with them all.,Nope,33
2802d9b85e89b1494b8c10ec1ed0887c16cc79dde57352fd3702dec7bf56cb77,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,66,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:24:49.930Z,Concentrated thinking.,No,66
6bef80cb1dc766ad69f9055a866cfda74e0da735a5ba7b27aa5e9ca4c4f317ba,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,coach,30,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0.0,2024-09-09T15:25:12.420Z,I tried to see what words could go before or after them. And I would say the word in my head and see what i associated with that word,No,29
7b57d404730db40f4b13a81275fcd5aad4dcbf5d158c14fc75622b286ebce6af,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,absent,15,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Not at all helpful,0.0,2024-09-09T15:23:57.191Z,trying to think fast,unsure how to playsnake game and what keys touse,4
8735831db4dbdb1acfaafdf164d31ade9b40a5108048e679e615983a25389bfe,5ded3ebd99baf01ae538e8cde6a14d1a7b7f84ba2fe7a805c6e55fdf2c96a0e0,generate,22,More concerned than excited,Very easy,More concerned than excited,Agree,Not at all helpful,0.0,2024-09-09T15:24:09.298Z,I just found a word that went with all three. There wasn't really a strategy involved.,no,38
